brand_name,snack_name,snack_url,snack_taste_test,snack_smell_test,amazon_link
Miss Vickie's (8) ,Miss Vickie's Lime & Black Pepper Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=2896,"Taste test: These kettle-cooked potato chips were fairly thin, crunchy and very crisp.",Smell test: Good peppery smell. No lime that I could discern. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Miss Vickie's (8) ,Miss Vickie's Mesquite BBQ Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=2636,Taste test: These kettle-cooked potato chips were OK.,Smell test: An pretty good mesquite smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Miss Vickie's (8) ,Miss Vickie's Original Recipe Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=1470,"Taste test: These are kettle-style chips, with less salty flavor than a Cape Cod, and about the same amount of oil.",Smell test: A slight potato-like aroma. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Miss Vickie's (8) ,Miss Vickie's Roasted Garlic & Herb Potato Chips (Ail Grillé et Fines Herbes Croustilles) ,https://www.taquitos.net/snacks.php?snack_code=937,"Taste test: These are very good chips, with lots of nice garlic and herb flavor.",Smell test: Garlicy smell. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Miss Vickie's (8) ,Miss Vickie's Sea Salt & Malt Vinegar Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=450,Taste test: These are good vinegar chips.,Smell test: Fairly strong vinegar smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Miss Vickie's (8) ,Miss Vickie's Sweet Chili & Sour Cream ,https://www.taquitos.net/chips/Miss-Vickies-Sweet-Chili-Sour-Cream,"Taste test: These wigglly, bubble chips had a bit of an orange glow to them, with irregular shapes, some folded-over chips and bit of skin around the edges.",Smell test: Very nice mild chili and sour cream smell. Great! ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Mister Salty (4) ,Kraft Handi-Snacks Dunk 'ems Mister Salty Nacho Fiesta Cheesy ,https://www.taquitos.net/pretzels/Kraft_Handi-Snacks_Mister_Salty,Taste test: This box contained six individual packages similar to the cheese-and-crackers except with mini-pretzel rods instead of crackers.,"Smell test: Ordinary pretzel smell, fairly weak nacho cheese smell. ","https://www.amazon.com/s/ref=as_li_ss_tl?fst=as:off&rh=n:16310101,n:!16310211,n:16322721,n:16323081&bbn=16322721&ie=UTF8&qid=1539475383&rnid=16322721&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=956bb4d7f9adb182384b1b2e11c85ea6"
Mister Salty (4) ,Kraft Handi-Snacks Mister Salty Pretzels 'n Cheez ,https://www.taquitos.net/snacks.php?snack_code=3391,"Taste test: This box contained six individual packages, each with eight pretzel sticks and a tub of cheese for dipping.","Smell test: On the cheese side, a strong but unimpressive cheese smell. Not a very good pretzel smell on the pretzels side. ","https://www.amazon.com/s/ref=as_li_ss_tl?fst=as:off&rh=n:16310101,n:!16310211,n:16322721,n:16323081&bbn=16322721&ie=UTF8&qid=1539475383&rnid=16322721&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=956bb4d7f9adb182384b1b2e11c85ea6"
Mister Salty (4) ,Mister Salty Milk Chocolate Covered Pretzels 100 Calorie Packs ,https://www.taquitos.net/pretzels/Mister_Salty_Milk_Chocolate_Covered_Pretzels,Taste test: I'm increasingly baffled by the Mister Salty brand.,Smell test: Very nice slightly salty milk chocolate smell. Good. ,"https://www.amazon.com/s/ref=as_li_ss_tl?fst=as:off&rh=n:16310101,n:!16310211,n:16322721,n:16323081&bbn=16322721&ie=UTF8&qid=1539475383&rnid=16322721&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=956bb4d7f9adb182384b1b2e11c85ea6"
Mister Salty (4) ,Mister Salty Pretzel Twists ,https://www.taquitos.net/snacks.php?snack_code=2661,"Taste test: These were pretty much your average miniature knotted pretzels, in a potentially convenient can.",Smell test: Regular pretzels smell. ,"https://www.amazon.com/s/ref=as_li_ss_tl?fst=as:off&rh=n:16310101,n:!16310211,n:16322721,n:16323081&bbn=16322721&ie=UTF8&qid=1539475383&rnid=16322721&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=956bb4d7f9adb182384b1b2e11c85ea6"
Monster Munch (3) ,Mega Monster Munch Flamin' Hot ,https://www.taquitos.net/snacks.php?snack_code=101,"Taste test: These corn (maize) snacks, molded into the shape of a monster's foot, had a pickle flavor with some spicy heat.",Smell test: Sort of a pickled onion smell. ,https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Monster Munch (3) ,Monster Munch Pickled Onion ,https://www.taquitos.net/snacks.php?snack_code=394,Taste test: These really do taste like pickled onion.,"Smell test: Kind of pickley, not too bad. ",https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Monster Munch (3) ,Monster Munch Spicy Flavour Baked Corn Snacks ,https://www.taquitos.net/snacks.php?snack_code=745,"Taste test: These footprint-shaped snacks made from corn meal have the pickled onion taste of other Monster Munch flavors, but with sort of a ketchupy/barbecuey taste mixed in.","Smell test: Sort of pickley, maybe slightly barbecuey. ",https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Munchies (17) ,Frito-Lay Munchies Mini Sandwich Crackers Cheddar Cheese Flavored Filling on Golden Toast Crackers Flavor by Cheetos ,https://www.taquitos.net/crackers/Muchies-Cracker-Sandwiches-Cheedar-Cheese-Cheetos,"Taste test: These round cracker sandwiches had a medium-orange cheese filling, not nearly as bright of an orange as I would expect, given their association with the Cheetos brand. The amount of cheese varied a lot from one sandwich to the next. The crackers were light in color, just your standard light beige cracker color, with a hexagonal pattern of seven holes in each one.",Smell test: Very mild cheddar smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Go Snacks Munchies Mini Mix ,https://www.taquitos.net/snacks.php?snack_code=2204,"Taste test: These are all mini versions of a party mix favorite, including mini Cheetos, Funyuns, Doritos and Pretzels.",Smell test: Smells like Doritos. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies ,https://www.taquitos.net/snacks.php?snack_code=881,Taste test: Frito-Lay scores a big hit with this mix of snacks.,Smell test: Smells like Cheetos. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Baked Snack Crackers Cheddar Cheese ,https://www.taquitos.net/crackers/Munchies-Crackers-Cheddar,"Taste test: These cheese crackers had the same three odd shapes as the other two Munchies crackers flavors, Nacho Cheese and Flamin' Hot, with a light orange color similar to Cheez-Its.","Smell test: Mild cheese smell. Despite the ""flavored by Cheetos"" claim, they didn't really smell like cheese puffs. ",https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Baked Snack Crackers Flamin' Hot ,https://www.taquitos.net/crackers/Munchies-Crackers-Flamin-Hot,"Taste test: This flavor of the Munchies crackers had the same odd shapes as the two other flavors (one sort of triangular and two not quite rectangular) with what looked like a light coating of Frito-Lay's standard dark red Flamin' Hot seasoning. The crackers weren't as red as they looked in the picture, as there was more of a mix of light orange from the cracker and red from the seasoning.","Smell test: Kind of a hot sauce-like smell, but not actually hot. ",https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Baked Snack Crackers Nacho Cheese ,https://www.taquitos.net/crackers/Munchies-Crackers-Nacho-Cheese,"Taste test: These cheese crackers appeared at first to be Frito-Lay's answer to Cheez-Its, but as soon as we opened the bag, we found one major difference: variety of shapes. Whereas the standard Cheez-Its are all squares, this bag contained no squares, instead providing orange-colored crackers in three unusual shapes. If not unusual, at least difficult to describe: sort-of triangles, with curved edges bulging outward instead of just flat sides, plus three holes; not-quite rectangles, with two straight edges, but curved, bulging-outward edges on the two shorts sides, plus two holes; and a third shape that's even harder to describe, sort of like a rectangle, with rounded corned and the edges curving inward, plus five holes. According to the bag, the flavor was supposed to be based on Doritos, presumably Nacho Cheese Doritos.",Smell test: Sort of like a nacho cheese dip. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Cheese Fix ,https://www.taquitos.net/chips/Munchies-Cheese-Fix,"Taste test: This version of the Munchies mix combined midsize knotted Rold Gold pretzels, Nacho Cheese Doritos, Harvest Cheddar Sun Chips and Crunchy Cheetos.",Smell test: Pretty good cheese smell. The Cheetos and pretzels seemed to dominate. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Cooler Ranch Mix ,https://www.taquitos.net/snacks.php?snack_code=2670,Taste test: This was a good snack mix with four different Frito-Lay snacks mixed together.,Smell test: Slight ranch aroma. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Crunchy Coated Peanuts BBQ ,https://www.taquitos.net/nuts/Munchies-Crunchy-Coated-Peanuts-BBQ,"Taste test: This snack was similar in concept to Chili Nutterz, with peanuts covered by a crunchy coating (made from wheat flour and corn starch in this case) and seasoned with a mix of spices.",Smell test: Good honey-roasted peanut type of smell. ,https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Munchies (17) ,Munchies Crunchy Coated Peanuts Sweet & Spicy ,https://www.taquitos.net/nuts/Munchies-Peanuts-Sweet-Spicy,"Taste test: Having reviewed several kinds of coated peanuts over the years, I thought I knew what to expect when I opened this narrow bag, but I ended up being quite surprised upon opening it. Generally, these snacks consist of nuts coated in a crunchy starch of some kind, with an outer flavoring layer. A look inside revealed some coated nuts that were a bit smaller than most other kinds, and some much smaller. I poured them onto a plate to find that only about half of the nuts had the starch coating, so in many cases, the flavor was applied directly to the peanuts.",Smell test: Same smell as honey-roasted peanuts. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Flamin' Hot ,https://www.taquitos.net/chips/Munchies-Flamin-Hot,"Taste test: This mix combined four different Frito-Lay snacks (Mini Doritos, Cheetos, Rold Gold pretzels and Sun Chips) with various hot seasonings, and the result was quite good.","Smell test: A good hot sauce smell, makes your mouth water. ",https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Jalapeno Cheddar ,https://www.taquitos.net/chips/Munchies-Jalapeno-Cheddar,"Taste test: This snack mix consisted of Rold Gold Tiny Twists knotted pretzels, Crunchy Jalapeño Cheddar Cheetos, miniaturized Poppin' Jalapeno Doritos and a smallish version of Garden Salsa Sun Chips.","Smell test: Mostly smells like Doritos, with a hint of jalapeño. ",https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Kids Mix ,https://www.taquitos.net/snacks.php?snack_code=2003,Taste test: This is an interesting mixture of sweet and salty snacks.,Smell test: Smells like cheddar popcorn. ,https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Sandwich Crackers Jalapeño Cheddar Doritos ,https://www.taquitos.net/crackers/Munchies-Jalapeno-Cheddar-Doritos,"Taste test: These crackers followed the standard formula for six square cracker sandwiches in a cellophane wrapper. The crackers had a very pale beige color, and the filling looked like Cheese Whiz, with a very strong orange color.",Smell test:  Can smell a bit of the zesty cheddar.  ,https://www.amazon.com/stores/page/0C373ABF-8376-4771-9DDD-BEA78218C897/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=30aa05b949c7dab8da0d8198808ac610
Munchies (17) ,Munchies Snack Mix BBQ Flavour ,https://www.taquitos.net/snacks.php?snack_code=643,"Taste test: This snack mix includes miniature Smokey Red BBQ Doritos, plus Bar-B-Q Fritos, Cheetos and Rold Gold pretzels.",Smell test: Smells like corn chips. ,"https://www.amazon.com/s/ref=as_li_ss_tl?k=tortilla+chips&i=grocery&crid=2GUM1W0450LIW&sprefix=tortilla+,grocery,143&ref=nb_sb_ss_i_1_9&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=013b072e8508d76e738a0614086030bb"
Munchies (17) ,Munchies Traditional Mix ,https://www.taquitos.net/snacks.php?snack_code=1487,"Taste test: This is like traditional Chex Mix, with pieces of other snacks and a light Worcestershire powder coating on all the snacks.","Smell test: Smells like Worcestershire sauce, kind of. ",https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchies (17) ,Munchies Ultimate Cheddar Mix ,https://www.taquitos.net/snacks.php?snack_code=1488,"Taste test: This is a really good snack mix, with the added bonus of having a cheese flavor to it.","Smell test: At first it smelled like an old shoe, but then a sweeter aroma came up, so it wasn't that bad. ",https://www.amazon.com/s/ref=as_li_ss_tl?url=search-alias=grocery&field-keywords=Frito-lay&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=fd6d1a06385326b1a3b04cbdfd565e50
Munchos (2) ,Munchos ,https://www.taquitos.net/chips/Munchos,Taste test: Munchos have a unique taste.,From the package:  “A light tasting crispy snack!” ... “Munchos are an irresistible light tasting delicate snack!” ,https://www.amazon.com/gp/search/ref=as_li_ss_tl?ie=UTF8&keywords=Munchos&index=grocery&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=921ee4ec090ce4f64436ef7e729e8e4e
